time	V(out)
0.000000000000000e+00	1.440000e-05
7.999999968033578e-11	1.440000e-05
1.599999993606716e-10	1.440000e-05
2.320500086643258e-10	1.440000e-05
2.997379255877880e-10	1.440000e-05
1.000000000000000e-09	1.440008e-05
1.465630033092650e-07	1.795651e-05
2.921260066185300e-07	2.848532e-05
4.376890099277949e-07	4.598650e-05
5.832520132370598e-07	7.046005e-05
7.288150165463248e-07	1.019060e-04
8.743780198555898e-07	1.403243e-04
1.019941023164854e-06	1.857149e-04
2.038897594373093e-06	6.962544e-04
4.076810736789570e-06	2.717326e-03
8.152637021622524e-06	9.842069e-03
1.303544952162252e-05	2.313228e-02
1.791826202162253e-05	4.185439e-02
1.928722458996216e-05	4.763672e-02
2.065618715830180e-05	5.392730e-02
2.202514972664144e-05	6.072612e-02
2.339411229498108e-05	6.803318e-02
2.476307486332072e-05	7.584849e-02
2.613203743166036e-05	8.417203e-02
2.750100000000000e-05	9.300381e-02
2.750130000000000e-05	9.300577e-02
2.750159999999999e-05	9.300772e-02
2.750200000000000e-05	9.301033e-02
3.662151285714674e-05	1.496250e-01
4.574102571429348e-05	2.024790e-01
5.486053857144023e-05	2.515725e-01
6.398005142858697e-05	2.969054e-01
7.309956428573371e-05	3.384778e-01
8.221907714288046e-05	3.762895e-01
9.133859000002717e-05	4.103407e-01
1.000000000000000e-04	4.403081e-01
1.000001000000000e-04	4.403084e-01
1.000003000000000e-04	4.403090e-01
1.000006000000000e-04	4.403100e-01
1.000010000000000e-04	4.403113e-01
1.039295714285714e-04	4.555753e-01
1.078581428571429e-04	4.738627e-01
1.117867142857143e-04	4.951735e-01
1.157152857142857e-04	5.195078e-01
1.196438571428572e-04	5.468654e-01
1.235724285714286e-04	5.772465e-01
1.275010000000000e-04	6.106511e-01
1.275013000000000e-04	6.106538e-01
1.275016000000000e-04	6.106564e-01
1.275020000000000e-04	6.106600e-01
1.378588571428572e-04	6.967803e-01
1.482157142857143e-04	7.756395e-01
1.585725714285715e-04	8.472376e-01
1.689294285714286e-04	9.115746e-01
1.792862857142857e-04	9.686505e-01
1.896431428571429e-04	1.018465e+00
2.000000000000000e-04	1.061019e+00
2.000001000000000e-04	1.061019e+00
2.000003000000000e-04	1.061020e+00
2.000006000000000e-04	1.061021e+00
2.000010000000000e-04	1.061023e+00
2.039295714285714e-04	1.078514e+00
2.078581428571429e-04	1.098777e+00
2.117867142857143e-04	1.121814e+00
2.157152857142857e-04	1.147624e+00
2.196438571428572e-04	1.176206e+00
2.235724285714286e-04	1.207561e+00
2.275010000000000e-04	1.241689e+00
2.275013000000000e-04	1.241692e+00
2.275016000000000e-04	1.241695e+00
2.275020000000000e-04	1.241698e+00
2.378588571428571e-04	1.328259e+00
2.482157142857143e-04	1.406363e+00
2.585725714285714e-04	1.476011e+00
2.689294285714286e-04	1.537201e+00
2.792862857142857e-04	1.589935e+00
2.896431428571429e-04	1.634212e+00
3.000000000000000e-04	1.670032e+00
3.000001000000000e-04	1.670033e+00
3.000003000000000e-04	1.670033e+00
3.000006000000000e-04	1.670034e+00
3.000010000000000e-04	1.670035e+00
3.039295714285715e-04	1.684793e+00
3.078581428571429e-04	1.702220e+00
3.117867142857143e-04	1.722316e+00
3.157152857142858e-04	1.745080e+00
3.196438571428572e-04	1.770514e+00
3.235724285714286e-04	1.798616e+00
3.275010000000001e-04	1.829387e+00
3.275013000000001e-04	1.829390e+00
3.275016000000000e-04	1.829392e+00
3.275020000000001e-04	1.829395e+00
3.374537410714287e-04	1.903863e+00
3.474054821428572e-04	1.970046e+00
3.573572232142858e-04	2.027942e+00
3.673089642857144e-04	2.077552e+00
3.772607053571429e-04	2.118877e+00
3.872124464285715e-04	2.151916e+00
3.971641875000000e-04	2.176669e+00
4.000000000000000e-04	2.182815e+00
4.000001000000000e-04	2.182815e+00
4.000003000000000e-04	2.182816e+00
4.000006000000000e-04	2.182816e+00
4.000010000000000e-04	2.182817e+00
4.039295714285715e-04	2.193023e+00
4.078581428571429e-04	2.205874e+00
4.117867142857143e-04	2.221372e+00
4.157152857142858e-04	2.239516e+00
4.196438571428572e-04	2.260307e+00
4.235724285714286e-04	2.283744e+00
4.275010000000001e-04	2.309827e+00
4.275013000000000e-04	2.309829e+00
4.275016000000000e-04	2.309831e+00
4.275020000000001e-04	2.309834e+00
4.366215128570938e-04	2.367702e+00
4.457410257141876e-04	2.418452e+00
4.548605385712813e-04	2.462083e+00
4.639800514283751e-04	2.498596e+00
4.730995642854689e-04	2.527990e+00
4.822190771425626e-04	2.550266e+00
4.913385899996564e-04	2.565424e+00
4.925759342854197e-04	2.567283e+00
4.938132785711831e-04	2.569015e+00
4.950506228569465e-04	2.570620e+00
4.962879671427099e-04	2.572099e+00
4.975253114284733e-04	2.573452e+00
4.987626557142366e-04	2.574678e+00
5.000000000000000e-04	2.575777e+00
5.000001000000000e-04	2.575777e+00
5.000003000000000e-04	2.575777e+00
5.000006000000000e-04	2.575778e+00
5.000010000000000e-04	2.575778e+00
5.039295714285714e-04	2.581294e+00
5.078581428571429e-04	2.589473e+00
5.117867142857143e-04	2.600316e+00
5.157152857142857e-04	2.613823e+00
5.196438571428571e-04	2.629993e+00
5.235724285714286e-04	2.648827e+00
5.275010000000000e-04	2.670325e+00
5.275013000000000e-04	2.670327e+00
5.275016000000000e-04	2.670329e+00
5.275020000000000e-04	2.670331e+00
5.352264235714810e-04	2.711181e+00
5.429508471429620e-04	2.746861e+00
5.506752707144430e-04	2.777371e+00
5.583996942859239e-04	2.802709e+00
5.661241178574049e-04	2.822877e+00
5.738485414288859e-04	2.837874e+00
5.815729650003669e-04	2.847700e+00
5.864557775003669e-04	2.852090e+00
5.913385900003669e-04	2.854926e+00
5.921708182146002e-04	2.855333e+00
5.930030464288335e-04	2.855676e+00
5.938352746430668e-04	2.855954e+00
5.946675028573002e-04	2.856166e+00
5.954997310715335e-04	2.856314e+00
5.963319592857668e-04	2.856396e+00
5.971641875000001e-04	2.856413e+00
5.979520000000000e-04	2.856414e+00
5.982428571428569e-04	2.856404e+00
5.985337142857140e-04	2.856388e+00
5.988245714285709e-04	2.856367e+00
5.991154285714279e-04	2.856339e+00
5.994062857142848e-04	2.856307e+00
5.996971428571419e-04	2.856268e+00
5.999879999999988e-04	2.856224e+00
5.999920000000021e-04	2.856224e+00
6.000000000000001e-04	2.856222e+00
6.000001000000001e-04	2.856222e+00
6.000003000000000e-04	2.856222e+00
6.000006000000000e-04	2.856222e+00
6.000010000000001e-04	2.856222e+00
6.007499771429096e-04	2.856178e+00
6.014989542858191e-04	2.856269e+00
6.022479314287286e-04	2.856494e+00
6.029969085716382e-04	2.856855e+00
6.037458857145478e-04	2.857351e+00
6.044948628574573e-04	2.857982e+00
6.052438400003668e-04	2.858748e+00
6.101266525003668e-04	2.865827e+00
6.150094650003668e-04	2.876823e+00
6.167939700003144e-04	2.881624e+00
6.185784750002620e-04	2.887028e+00
6.203629800002096e-04	2.893036e+00
6.221474850001572e-04	2.899647e+00
6.239319900001048e-04	2.906862e+00
6.257164950000525e-04	2.914680e+00
6.275010000000000e-04	2.923101e+00
6.275013000000000e-04	2.923103e+00
6.275016000000000e-04	2.923104e+00
6.275020000000001e-04	2.923106e+00
6.345288789286239e-04	2.953807e+00
6.415557578572477e-04	2.980275e+00
6.485826367858716e-04	3.002511e+00
6.556095157144954e-04	3.020514e+00
6.626363946431193e-04	3.034286e+00
6.696632735717431e-04	3.043825e+00
6.766901525003669e-04	3.049132e+00
6.815729650003669e-04	3.051039e+00
6.864557775003669e-04	3.051296e+00
6.913385900003669e-04	3.050050e+00
6.925759342860288e-04	3.049575e+00
6.938132785716907e-04	3.048981e+00
6.950506228573526e-04	3.048269e+00
6.962879671430144e-04	3.047439e+00
6.975253114286763e-04	3.046491e+00
6.987626557143382e-04	3.045424e+00
7.000000000000001e-04	3.044240e+00
7.000001000000001e-04	3.044239e+00
7.000003000000001e-04	3.044239e+00
7.000006000000001e-04	3.044239e+00
7.000010000000000e-04	3.044239e+00
7.007499771427066e-04	3.043589e+00
7.014989542854130e-04	3.043076e+00
7.022479314281196e-04	3.042700e+00
7.029969085708261e-04	3.042460e+00
7.037458857135327e-04	3.042357e+00
7.044948628562391e-04	3.042391e+00
7.052438399989457e-04	3.042561e+00
7.101266524989457e-04	3.045781e+00
7.150094649989457e-04	3.052968e+00
7.198922774989457e-04	3.064038e+00
7.209792378562391e-04	3.066951e+00
7.220661982135327e-04	3.070117e+00
7.231531585708261e-04	3.073535e+00
7.242401189281195e-04	3.077206e+00
7.253270792854130e-04	3.081130e+00
7.264140396427065e-04	3.085307e+00
7.275010000000000e-04	3.089737e+00
7.275013000000000e-04	3.089738e+00
7.275016000000000e-04	3.089739e+00
7.275020000000000e-04	3.089741e+00
7.338313342857667e-04	3.113015e+00
7.401606685715333e-04	3.132893e+00
7.464900028573001e-04	3.149374e+00
7.528193371430667e-04	3.162457e+00
7.591486714288334e-04	3.172144e+00
7.654780057146001e-04	3.178433e+00
7.718073400003667e-04	3.181326e+00
7.766901525003667e-04	3.181815e+00
7.815729650003667e-04	3.180640e+00
7.864557775003667e-04	3.177867e+00
7.913385900003668e-04	3.173640e+00
7.925759342860286e-04	3.172414e+00
7.938132785716905e-04	3.171073e+00
7.950506228573524e-04	3.169619e+00
7.962879671430143e-04	3.168050e+00
7.975253114286762e-04	3.166367e+00
7.987626557143381e-04	3.164570e+00
8.000000000000000e-04	3.162658e+00
8.000001000000001e-04	3.162658e+00
8.000003000000000e-04	3.162658e+00
8.000006000000000e-04	3.162657e+00
8.000010000000001e-04	3.162657e+00
8.014475217857668e-04	3.160761e+00
8.028940435715334e-04	3.159294e+00
8.043405653573001e-04	3.158255e+00
8.057870871430668e-04	3.157643e+00
8.072336089288335e-04	3.157460e+00
8.086801307146002e-04	3.157704e+00
8.101266525003669e-04	3.158376e+00
8.150094650003669e-04	3.162823e+00
8.198922775003669e-04	3.171198e+00
8.209792378574574e-04	3.173515e+00
8.220661982145477e-04	3.176089e+00
8.231531585716382e-04	3.178918e+00
8.242401189287287e-04	3.182002e+00
8.253270792858192e-04	3.185343e+00
8.264140396429095e-04	3.188939e+00
8.275010000000000e-04	3.192791e+00
8.275013000000000e-04	3.192793e+00
8.275016000000000e-04	3.192794e+00
8.275020000000000e-04	3.192795e+00
8.331337896429096e-04	3.210795e+00
8.387655792858191e-04	3.226124e+00
8.443973689287287e-04	3.238785e+00
8.500291585716382e-04	3.248775e+00
8.556609482145477e-04	3.256095e+00
8.612927378574573e-04	3.260746e+00
8.669245275003668e-04	3.262727e+00
8.718073400003668e-04	3.262738e+00
8.766901525003668e-04	3.261062e+00
8.815729650003668e-04	3.257764e+00
8.864557775003668e-04	3.252909e+00
8.913385900003668e-04	3.246639e+00
8.925759342860287e-04	3.244899e+00
8.938132785716906e-04	3.243048e+00
8.950506228573525e-04	3.241086e+00
8.962879671430144e-04	3.239014e+00
8.975253114286763e-04	3.236830e+00
8.987626557143382e-04	3.234535e+00
9.000000000000001e-04	3.232129e+00
9.000001000000001e-04	3.232129e+00
9.000003000000001e-04	3.232129e+00
9.000006000000001e-04	3.232128e+00
9.000010000000001e-04	3.232127e+00
9.014475217857668e-04	3.229657e+00
9.028940435715334e-04	3.227619e+00
9.043405653573002e-04	3.226012e+00
9.057870871430669e-04	3.224836e+00
9.072336089288336e-04	3.224092e+00
9.086801307146002e-04	3.223779e+00
9.101266525003669e-04	3.223898e+00
9.150094650003669e-04	3.226496e+00
9.198922775003669e-04	3.233055e+00
9.209792378574574e-04	3.234972e+00
9.220661982145478e-04	3.237148e+00
9.231531585716383e-04	3.239581e+00
9.242401189287287e-04	3.242273e+00
9.253270792858192e-04	3.245222e+00
9.264140396429096e-04	3.248430e+00
9.275010000000001e-04	3.251896e+00
9.275013000000001e-04	3.251897e+00
9.275016000000001e-04	3.251898e+00
9.275020000000001e-04	3.251899e+00
9.324362450000525e-04	3.266140e+00
9.373704900001048e-04	3.278338e+00
9.423047350001572e-04	3.288493e+00
9.472389800002097e-04	3.296606e+00
9.521732250002621e-04	3.302677e+00
9.571074700003144e-04	3.306705e+00
9.620417150003668e-04	3.308691e+00
9.669245275003668e-04	3.308984e+00
9.718073400003668e-04	3.307555e+00
9.766901525003668e-04	3.304471e+00
9.815729650003667e-04	3.299798e+00
9.864557775003666e-04	3.293598e+00
9.883906664288856e-04	3.290825e+00
9.903255553574048e-04	3.287816e+00
9.922604442859238e-04	3.284572e+00
9.941953332144428e-04	3.281092e+00
9.961302221429618e-04	3.277376e+00
9.980651110714810e-04	3.273425e+00
1.000000000000000e-03	3.269238e+00
1.000000100000000e-03	3.269238e+00
1.000000300000000e-03	3.269238e+00
1.000000600000000e-03	3.269237e+00
1.000001000000000e-03	3.269236e+00
1.001447521785564e-03	3.266399e+00
1.002894043571127e-03	3.263996e+00
1.004340565356691e-03	3.262027e+00
1.005787087142255e-03	3.260492e+00
1.007233608927818e-03	3.259391e+00
1.008680130713382e-03	3.258724e+00
1.010126652498946e-03	3.258491e+00
1.015009464998945e-03	3.259916e+00
1.019892277498945e-03	3.265326e+00
1.020979237856239e-03	3.266990e+00
1.022066198213532e-03	3.268914e+00
1.023153158570826e-03	3.271098e+00
1.024240118928119e-03	3.273542e+00
1.025327079285413e-03	3.276246e+00
1.026414039642706e-03	3.279209e+00
1.027501000000000e-03	3.282432e+00
1.027501300000000e-03	3.282433e+00
1.027501600000000e-03	3.282434e+00
1.027502000000000e-03	3.282435e+00
1.032436244999849e-03	3.295591e+00
1.037370489999699e-03	3.306730e+00
1.042304734999548e-03	3.315851e+00
1.047238979999397e-03	3.322954e+00
1.052173224999246e-03	3.328040e+00
1.057107469999096e-03	3.331108e+00
1.062041714998945e-03	3.332159e+00
1.066924527498945e-03	3.331550e+00
1.071807339998945e-03	3.329241e+00
1.076690152498945e-03	3.325301e+00
1.081572964998945e-03	3.319793e+00
1.086455777498944e-03	3.312780e+00
1.088390666427667e-03	3.309689e+00
1.090325555356389e-03	3.306366e+00
1.092260444285111e-03	3.302811e+00
1.094195333213833e-03	3.299024e+00
1.096130222142555e-03	3.295004e+00
1.098065111071278e-03	3.290753e+00
1.100000000000000e-03	3.286270e+00
1.100000100000000e-03	3.286269e+00
1.100000300000000e-03	3.286269e+00
1.100000600000000e-03	3.286268e+00
1.100001000000000e-03	3.286267e+00
1.101447521785564e-03	3.283211e+00
1.102894043571127e-03	3.280590e+00
1.104340565356691e-03	3.278405e+00
1.105787087142255e-03	3.276657e+00
1.107233608927818e-03	3.275344e+00
1.108680130713382e-03	3.274466e+00
1.110126652498946e-03	3.274025e+00
1.115009464998946e-03	3.274755e+00
1.119892277498945e-03	3.279488e+00
1.120979237856239e-03	3.281003e+00
1.122066198213533e-03	3.282780e+00
1.123153158570826e-03	3.284817e+00
1.124240118928119e-03	3.287115e+00
1.125327079285413e-03	3.289675e+00
1.126414039642706e-03	3.292495e+00
1.127501000000000e-03	3.295576e+00
1.127501300000000e-03	3.295577e+00
1.127501600000000e-03	3.295578e+00
1.127502000000000e-03	3.295578e+00
1.132436244999849e-03	3.308102e+00
1.137370489999699e-03	3.318625e+00
1.142304734999548e-03	3.327147e+00
1.147238979999397e-03	3.333668e+00
1.152173224999246e-03	3.338188e+00
1.157107469999096e-03	3.340707e+00
1.162041714998945e-03	3.341225e+00
1.166924527498945e-03	3.340104e+00
1.171807339998945e-03	3.337300e+00
1.176690152498945e-03	3.332878e+00
1.181572964998945e-03	3.326902e+00
1.186455777498944e-03	3.319437e+00
1.188388094999095e-03	3.316174e+00
1.190320412499246e-03	3.312682e+00
1.192252729999396e-03	3.308961e+00
1.194185047499547e-03	3.305010e+00
1.196117364999698e-03	3.300830e+00
1.198049682499848e-03	3.296421e+00
1.199981999999999e-03	3.291783e+00
1.199984000000002e-03	3.291778e+00
1.200000000000000e-03	3.291739e+00
1.200000100000000e-03	3.291739e+00
1.200000300000000e-03	3.291739e+00
1.200000600000000e-03	3.291738e+00
1.200001000000000e-03	3.291737e+00
1.201447521785564e-03	3.288560e+00
1.202894043571127e-03	3.285821e+00
1.204340565356691e-03	3.283518e+00
1.205787087142255e-03	3.281653e+00
1.207233608927818e-03	3.280224e+00
1.208680130713382e-03	3.279233e+00
1.210126652498946e-03	3.278679e+00
1.215009464998946e-03	3.279033e+00
1.219892277498945e-03	3.283401e+00
1.220979237856239e-03	3.284837e+00
1.222066198213533e-03	3.286534e+00
1.223153158570826e-03	3.288493e+00
1.224240118928119e-03	3.290713e+00
1.225327079285413e-03	3.293195e+00
1.226414039642707e-03	3.295939e+00
1.227501000000000e-03	3.298945e+00
1.227501300000000e-03	3.298945e+00
1.227501600000000e-03	3.298946e+00
1.227502000000000e-03	3.298947e+00
1.232436244999849e-03	3.311136e+00
1.237370489999699e-03	3.321334e+00
1.242304734999548e-03	3.329542e+00
1.247238979999397e-03	3.335759e+00
1.252173224999246e-03	3.339986e+00
1.257107469999096e-03	3.342223e+00
1.262041714998945e-03	3.342469e+00
1.266924527498945e-03	3.341088e+00
1.271807339998945e-03	3.338033e+00
1.276690152498945e-03	3.333370e+00
1.281572964998945e-03	3.327163e+00
1.286455777498945e-03	3.319474e+00
1.288390666427667e-03	3.316120e+00
1.290325555356389e-03	3.312537e+00
1.292260444285111e-03	3.308727e+00
1.294195333213833e-03	3.304687e+00
1.296130222142556e-03	3.300420e+00
1.298065111071278e-03	3.295924e+00
1.300000000000000e-03	3.291199e+00
1.300000100000000e-03	3.291199e+00
1.300000300000000e-03	3.291198e+00
1.300000600000000e-03	3.291198e+00
1.300001000000000e-03	3.291197e+00
1.301447521785564e-03	3.287963e+00
1.302894043571127e-03	3.285166e+00
1.304340565356691e-03	3.282808e+00
1.305787087142255e-03	3.280887e+00
1.307233608927818e-03	3.279404e+00
1.308680130713382e-03	3.278358e+00
1.310126652498946e-03	3.277751e+00
1.315009464998946e-03	3.277929e+00
1.319892277498946e-03	3.282127e+00
1.320979237856239e-03	3.283525e+00
1.322066198213533e-03	3.285186e+00
1.323153158570826e-03	3.287109e+00
1.324240118928119e-03	3.289294e+00
1.325327079285413e-03	3.291740e+00
1.326414039642707e-03	3.294449e+00
1.327501000000000e-03	3.297420e+00
1.327501300000000e-03	3.297421e+00
1.327501600000000e-03	3.297422e+00
1.327502000000000e-03	3.297423e+00
1.332436244999849e-03	3.309460e+00
1.337370489999699e-03	3.319513e+00
1.342304734999548e-03	3.327581e+00
1.347238979999397e-03	3.333666e+00
1.352173224999246e-03	3.337766e+00
1.357107469999096e-03	3.339882e+00
1.362041714998945e-03	3.340014e+00
1.366924527498945e-03	3.338525e+00
1.371807339998945e-03	3.335368e+00
1.376690152498945e-03	3.330608e+00
1.381572964998945e-03	3.324309e+00
1.386455777498945e-03	3.316533e+00
1.388390666427667e-03	3.313145e+00
1.390325555356389e-03	3.309530e+00
1.392260444285111e-03	3.305687e+00
1.394195333213833e-03	3.301617e+00
1.396130222142556e-03	3.297319e+00
1.398065111071278e-03	3.292794e+00
1.400000000000000e-03	3.288041e+00
1.400000100000000e-03	3.288040e+00
1.400000300000000e-03	3.288040e+00
1.400000600000000e-03	3.288039e+00
1.400001000000000e-03	3.288038e+00
1.401447521785564e-03	3.284783e+00
1.402894043571127e-03	3.281967e+00
1.404340565356691e-03	3.279588e+00
1.405787087142254e-03	3.277648e+00
1.407233608927818e-03	3.276145e+00
1.408680130713382e-03	3.275081e+00
1.410126652498946e-03	3.274454e+00
1.415009464998945e-03	3.274572e+00
1.419892277498945e-03	3.278713e+00
1.420979237856239e-03	3.280099e+00
1.422066198213532e-03	3.281748e+00
1.423153158570826e-03	3.283659e+00
1.424240118928119e-03	3.285832e+00
1.425327079285413e-03	3.288268e+00
1.426414039642706e-03	3.290966e+00
1.427501000000000e-03	3.293926e+00
1.427501300000000e-03	3.293927e+00
1.427501600000000e-03	3.293927e+00
1.427502000000000e-03	3.293929e+00
1.432436244999849e-03	3.305919e+00
1.437370489999698e-03	3.315929e+00
1.442304734999548e-03	3.323957e+00
1.447238979999397e-03	3.330005e+00
1.452173224999246e-03	3.334072e+00
1.457107469999096e-03	3.336159e+00
1.462041714998945e-03	3.336264e+00
1.466924527498945e-03	3.334752e+00
1.471807339998945e-03	3.331574e+00
1.476690152498945e-03	3.326796e+00
1.481572964998944e-03	3.320482e+00
1.486455777498944e-03	3.312693e+00
1.488390666427667e-03	3.309301e+00
1.490325555356389e-03	3.305682e+00
1.492260444285111e-03	3.301836e+00
1.494195333213833e-03	3.297762e+00
1.496130222142555e-03	3.293461e+00
1.498065111071278e-03	3.288933e+00
1.500000000000000e-03	3.284178e+00
1.500000100000000e-03	3.284178e+00
1.500000300000000e-03	3.284177e+00
1.500000600000000e-03	3.284177e+00
1.500001000000000e-03	3.284176e+00
1.501447521785564e-03	3.280919e+00
1.502894043571127e-03	3.278102e+00
1.504340565356691e-03	3.275722e+00
1.505787087142255e-03	3.273781e+00
1.507233608927818e-03	3.272278e+00
1.508680130713382e-03	3.271213e+00
1.510126652498946e-03	3.270587e+00
1.515009464998945e-03	3.270705e+00
1.519892277498945e-03	3.274848e+00
1.520979237856239e-03	3.276236e+00
1.522066198213532e-03	3.277885e+00
1.523153158570826e-03	3.279797e+00
1.524240118928119e-03	3.281971e+00
1.525327079285413e-03	3.284408e+00
1.526414039642706e-03	3.287107e+00
1.527501000000000e-03	3.290069e+00
1.527501300000000e-03	3.290070e+00
1.527501600000000e-03	3.290070e+00
1.527502000000000e-03	3.290071e+00
1.532436244999849e-03	3.302070e+00
1.537370489999699e-03	3.312088e+00
1.542304734999548e-03	3.320128e+00
1.547238979999397e-03	3.326188e+00
1.552173224999246e-03	3.330269e+00
1.557107469999096e-03	3.332370e+00
1.562041714998945e-03	3.332493e+00
1.566924527498945e-03	3.330999e+00
1.571807339998945e-03	3.327840e+00
1.576690152498945e-03	3.323082e+00
1.581572964998945e-03	3.316790e+00
1.586455777498944e-03	3.309023e+00
1.588390666427667e-03	3.305641e+00
1.590325555356389e-03	3.302031e+00
1.592260444285111e-03	3.298194e+00
1.594195333213833e-03	3.294130e+00
1.596130222142556e-03	3.289839e+00
1.598065111071278e-03	3.285321e+00
1.600000000000000e-03	3.280576e+00
1.600000100000000e-03	3.280576e+00
1.600000300000000e-03	3.280576e+00
1.600000600000000e-03	3.280575e+00
1.600001000000000e-03	3.280574e+00
1.601447521785564e-03	3.277325e+00
1.602894043571127e-03	3.274515e+00
1.604340565356691e-03	3.272144e+00
1.605787087142255e-03	3.270210e+00
1.607233608927818e-03	3.268715e+00
1.608680130713382e-03	3.267659e+00
1.610126652498946e-03	3.267040e+00
1.615009464998946e-03	3.267187e+00
1.619892277498945e-03	3.271358e+00
1.620979237856239e-03	3.272752e+00
1.622066198213533e-03	3.274408e+00
1.623153158570826e-03	3.276327e+00
1.624240118928119e-03	3.278508e+00
1.625327079285413e-03	3.280951e+00
1.626414039642707e-03	3.283657e+00
1.627501000000000e-03	3.286625e+00
1.627501300000000e-03	3.286626e+00
1.627501600000000e-03	3.286627e+00
1.627502000000000e-03	3.286628e+00
1.632436244999849e-03	3.298657e+00
1.637370489999699e-03	3.308707e+00
1.642304734999548e-03	3.316778e+00
1.647238979999397e-03	3.322871e+00
1.652173224999246e-03	3.326984e+00
1.657107469999096e-03	3.329119e+00
1.662041714998945e-03	3.329276e+00
1.666924527498945e-03	3.327815e+00
1.671807339998945e-03	3.324691e+00
1.676690152498945e-03	3.319968e+00
1.681572964998945e-03	3.313709e+00
1.686455777498944e-03	3.305979e+00
1.688390666427667e-03	3.302610e+00
1.690325555356389e-03	3.299014e+00
1.692260444285111e-03	3.295191e+00
1.694195333213833e-03	3.291141e+00
1.696130222142556e-03	3.286864e+00
1.698065111071278e-03	3.282360e+00
1.700000000000000e-03	3.277630e+00
1.700000100000000e-03	3.277629e+00
1.700000300000000e-03	3.277629e+00
1.700000600000000e-03	3.277628e+00
1.700001000000000e-03	3.277627e+00
1.701447521785564e-03	3.274389e+00
1.702894043571127e-03	3.271590e+00
1.704340565356691e-03	3.269229e+00
1.705787087142255e-03	3.267306e+00
1.707233608927818e-03	3.265822e+00
1.708680130713382e-03	3.264776e+00
1.710126652498946e-03	3.264168e+00
1.715009464998946e-03	3.264350e+00
1.719892277498945e-03	3.268558e+00
1.720979237856239e-03	3.269960e+00
1.722066198213533e-03	3.271624e+00
1.723153158570826e-03	3.273551e+00
1.724240118928119e-03	3.275739e+00
1.725327079285413e-03	3.278191e+00
1.726414039642707e-03	3.280905e+00
1.727501000000000e-03	3.283881e+00
1.727501300000000e-03	3.283882e+00
1.727501600000000e-03	3.283883e+00
1.727502000000000e-03	3.283884e+00
1.732436244999849e-03	3.295949e+00
1.737370489999699e-03	3.306036e+00
1.742304734999548e-03	3.314144e+00
1.747238979999397e-03	3.320273e+00
1.752173224999246e-03	3.324423e+00
1.757107469999096e-03	3.326595e+00
1.762041714998945e-03	3.326787e+00
1.766924527498945e-03	3.325363e+00
1.771807339998945e-03	3.322274e+00
1.776690152498945e-03	3.317587e+00
1.781572964998945e-03	3.311364e+00
1.786455777498945e-03	3.303669e+00
1.788386380713381e-03	3.300322e+00
1.790316983927817e-03	3.296749e+00
1.792247587142254e-03	3.292950e+00
1.794178190356690e-03	3.288924e+00
1.796108793571127e-03	3.284673e+00
1.798039396785563e-03	3.280195e+00
1.799970000000000e-03	3.275492e+00
1.799974000000000e-03	3.275482e+00
1.800000000000000e-03	3.275417e+00
1.800000100000000e-03	3.275417e+00
1.800000300000000e-03	3.275417e+00
