time	V(out)
1.800000600000000e-03	3.275416e+00
1.800001000000000e-03	3.275415e+00
1.801447521785564e-03	3.272187e+00
1.802894043571127e-03	3.269398e+00
1.804340565356691e-03	3.267047e+00
1.805787087142255e-03	3.265135e+00
1.807233608927818e-03	3.263661e+00
1.808680130713382e-03	3.262625e+00
1.810126652498946e-03	3.262028e+00
1.815009464998946e-03	3.262244e+00
1.819892277498946e-03	3.266486e+00
1.820979237856239e-03	3.267895e+00
1.822066198213533e-03	3.269567e+00
1.823153158570826e-03	3.271501e+00
1.824240118928119e-03	3.273697e+00
1.825327079285413e-03	3.276156e+00
1.826414039642707e-03	3.278878e+00
1.827501000000000e-03	3.281862e+00
1.827501300000000e-03	3.281862e+00
1.827501600000000e-03	3.281863e+00
1.827502000000000e-03	3.281864e+00
1.832436244999849e-03	3.293964e+00
1.837370489999699e-03	3.304084e+00
1.842304734999548e-03	3.312225e+00
1.847238979999397e-03	3.318387e+00
1.852173224999246e-03	3.322570e+00
1.857107469999096e-03	3.324774e+00
1.862041714998945e-03	3.324999e+00
1.866924527498945e-03	3.323606e+00
1.871807339998945e-03	3.320549e+00
1.876690152498945e-03	3.315892e+00
1.881572964998945e-03	3.309700e+00
1.886455777498945e-03	3.302035e+00
1.888390666427667e-03	3.298692e+00
1.890325555356389e-03	3.295122e+00
1.892260444285111e-03	3.291325e+00
1.894195333213833e-03	3.287300e+00
1.896130222142556e-03	3.283049e+00
1.898065111071278e-03	3.278571e+00
1.900000000000000e-03	3.273865e+00
1.900000100000000e-03	3.273865e+00
1.900000300000000e-03	3.273865e+00
1.900000600000000e-03	3.273864e+00
1.900001000000000e-03	3.273863e+00
1.901447521785564e-03	3.270644e+00
1.902894043571127e-03	3.267863e+00
1.904340565356691e-03	3.265521e+00
1.905787087142254e-03	3.263617e+00
1.907233608927818e-03	3.262152e+00
1.908680130713382e-03	3.261124e+00
1.910126652498946e-03	3.260535e+00
1.915009464998945e-03	3.260780e+00
1.919892277498945e-03	3.265051e+00
1.920979237856239e-03	3.266466e+00
1.922066198213532e-03	3.268144e+00
1.923153158570826e-03	3.270084e+00
1.924240118928119e-03	3.272287e+00
1.925327079285413e-03	3.274752e+00
1.926414039642706e-03	3.277479e+00
1.927501000000000e-03	3.280469e+00
1.927501300000000e-03	3.280470e+00
1.927501600000000e-03	3.280471e+00
1.927502000000000e-03	3.280472e+00
1.932436244999849e-03	3.292599e+00
1.937370489999698e-03	3.302746e+00
1.942304734999548e-03	3.310914e+00
1.947238979999397e-03	3.317102e+00
1.952173224999246e-03	3.321311e+00
1.957107469999096e-03	3.323541e+00
1.962041714998945e-03	3.323791e+00
1.966924527498945e-03	3.322423e+00
1.971807339998945e-03	3.319390e+00
1.976690152498945e-03	3.314758e+00
1.981572964998944e-03	3.308589e+00
1.986455777498944e-03	3.300948e+00
1.988390666427667e-03	3.297614e+00
1.990325555356389e-03	3.294053e+00
1.992260444285111e-03	3.290265e+00
1.994195333213834e-03	3.286250e+00
1.996130222142556e-03	3.282008e+00
1.998065111071278e-03	3.277538e+00
2.000000000000000e-03	3.272842e+00
2.000000100000000e-03	3.272841e+00
2.000000300000000e-03	3.272841e+00
2.000000600000000e-03	3.272840e+00
2.000001000000000e-03	3.272839e+00
2.001447521785969e-03	3.269627e+00
2.002894043571939e-03	3.266853e+00
2.004340565357909e-03	3.264517e+00
2.005787087143879e-03	3.262620e+00
2.007233608929848e-03	3.261161e+00
2.008680130715818e-03	3.260140e+00
2.010126652501788e-03	3.259557e+00
2.015009465001787e-03	3.259824e+00
2.019892277501787e-03	3.264115e+00
2.020979237858675e-03	3.265535e+00
2.022066198215562e-03	3.267218e+00
2.023153158572450e-03	3.269163e+00
2.024240118929337e-03	3.271370e+00
2.025327079286225e-03	3.273839e+00
2.026414039643112e-03	3.276572e+00
2.027501000000000e-03	3.279566e+00
2.027501300000000e-03	3.279567e+00
2.027501600000000e-03	3.279568e+00
2.027502000000000e-03	3.279569e+00
2.032436245000255e-03	3.291716e+00
2.037370490000511e-03	3.301884e+00
2.042304735000766e-03	3.310072e+00
2.047238980001021e-03	3.316280e+00
2.052173225001276e-03	3.320508e+00
2.057107470001532e-03	3.322756e+00
2.062041715001787e-03	3.323025e+00
2.066924527501787e-03	3.321675e+00
2.071807340001787e-03	3.318660e+00
2.076690152501787e-03	3.314045e+00
2.081572965001787e-03	3.307894e+00
2.086455777501787e-03	3.300269e+00
2.088390666430103e-03	3.296942e+00
2.090325555358419e-03	3.293388e+00
2.092260444286735e-03	3.289606e+00
2.094195333215051e-03	3.285598e+00
2.096130222143367e-03	3.281362e+00
2.098065111071684e-03	3.276899e+00
2.100000000000000e-03	3.272208e+00
2.100000100000000e-03	3.272208e+00
2.100000300000000e-03	3.272208e+00
2.100000600000000e-03	3.272207e+00
2.100001000000000e-03	3.272206e+00
2.101447521785969e-03	3.268999e+00
2.102894043571939e-03	3.266229e+00
2.104340565357909e-03	3.263898e+00
2.105787087143879e-03	3.262005e+00
2.107233608929848e-03	3.260551e+00
2.108680130715818e-03	3.259535e+00
2.110126652501787e-03	3.258956e+00
2.115009465001787e-03	3.259238e+00
2.119892277501787e-03	3.263545e+00
2.120979237858675e-03	3.264968e+00
2.122066198215562e-03	3.266654e+00
2.123153158572450e-03	3.268602e+00
2.124240118929338e-03	3.270812e+00
2.125327079286225e-03	3.273285e+00
2.126414039643113e-03	3.276020e+00
2.127501000000000e-03	3.279018e+00
2.127501300000000e-03	3.279019e+00
2.127501600000000e-03	3.279020e+00
2.127502000000000e-03	3.279021e+00
2.132436245000255e-03	3.291182e+00
2.137370490000511e-03	3.301364e+00
2.142304735000766e-03	3.309566e+00
2.147238980001021e-03	3.315787e+00
2.152173225001277e-03	3.320029e+00
2.157107470001532e-03	3.322290e+00
2.162041715001787e-03	3.322572e+00
2.166924527501787e-03	3.321234e+00
2.171807340001787e-03	3.318231e+00
2.176690152501787e-03	3.313628e+00
2.181572965001787e-03	3.307489e+00
2.186455777501787e-03	3.299875e+00
2.188390666430103e-03	3.296552e+00
2.190325555358419e-03	3.293003e+00
2.192260444286736e-03	3.289226e+00
2.194195333215051e-03	3.285221e+00
2.196130222143368e-03	3.280990e+00
2.198065111071684e-03	3.276531e+00
2.200000000000000e-03	3.271845e+00
2.200000100000000e-03	3.271845e+00
2.200000300000000e-03	3.271844e+00
2.200000600000000e-03	3.271844e+00
2.200001000000000e-03	3.271842e+00
2.201447521785970e-03	3.268638e+00
2.202894043571939e-03	3.265872e+00
2.204340565357909e-03	3.263544e+00
2.205787087143879e-03	3.261655e+00
2.207233608929848e-03	3.260203e+00
2.208680130715818e-03	3.259190e+00
2.210126652501788e-03	3.258615e+00
2.215009465001787e-03	3.258906e+00
2.219892277501787e-03	3.263222e+00
2.220979237858675e-03	3.264648e+00
2.222066198215562e-03	3.266336e+00
2.223153158572450e-03	3.268286e+00
2.224240118929337e-03	3.270499e+00
2.225327079286225e-03	3.272974e+00
2.226414039643112e-03	3.275711e+00
2.227501000000000e-03	3.278711e+00
2.227501300000000e-03	3.278712e+00
2.227501600000000e-03	3.278713e+00
2.227502000000000e-03	3.278714e+00
2.232436245000255e-03	3.290885e+00
2.237370490000511e-03	3.301076e+00
2.242304735000766e-03	3.309287e+00
2.247238980001021e-03	3.315517e+00
2.252173225001276e-03	3.319767e+00
2.257107470001532e-03	3.322037e+00
2.262041715001787e-03	3.322327e+00
2.266924527501787e-03	3.320997e+00
2.271807340001787e-03	3.318002e+00
2.276690152501787e-03	3.313406e+00
2.281572965001787e-03	3.307274e+00
2.286455777501787e-03	3.299668e+00
2.288390666430103e-03	3.296348e+00
2.290325555358419e-03	3.292801e+00
2.292260444286735e-03	3.289027e+00
2.294195333215051e-03	3.285025e+00
2.296130222143367e-03	3.280797e+00
2.298065111071684e-03	3.276340e+00
2.300000000000000e-03	3.271657e+00
2.300000100000000e-03	3.271657e+00
2.300000300000000e-03	3.271656e+00
2.300000600000000e-03	3.271656e+00
2.300001000000000e-03	3.271655e+00
2.301447521785969e-03	3.268452e+00
2.302894043571939e-03	3.265688e+00
2.304340565357909e-03	3.263362e+00
2.305787087143879e-03	3.261474e+00
2.307233608929848e-03	3.260025e+00
2.308680130715818e-03	3.259013e+00
2.310126652501787e-03	3.258440e+00
2.315009465001787e-03	3.258738e+00
2.319892277501787e-03	3.263061e+00
2.320979237858675e-03	3.264487e+00
2.322066198215562e-03	3.266177e+00
2.323153158572450e-03	3.268128e+00
2.324240118929337e-03	3.270342e+00
2.325327079286225e-03	3.272819e+00
2.326414039643112e-03	3.275557e+00
2.327501000000000e-03	3.278558e+00
2.327501300000000e-03	3.278559e+00
2.327501600000000e-03	3.278560e+00
2.327502000000000e-03	3.278561e+00
2.332436245000255e-03	3.290738e+00
2.337370490000511e-03	3.300934e+00
2.342304735000766e-03	3.309151e+00
2.347238980001021e-03	3.315386e+00
2.352173225001276e-03	3.319642e+00
2.357107470001532e-03	3.321917e+00
2.362041715001787e-03	3.322212e+00
2.366924527501787e-03	3.320887e+00
2.371807340001787e-03	3.317896e+00
2.376690152501787e-03	3.313305e+00
2.381572965001787e-03	3.307178e+00
2.386455777501786e-03	3.299576e+00
2.388385952144389e-03	3.296266e+00
2.390316126786991e-03	3.292730e+00
2.392246301429593e-03	3.288968e+00
2.394176476072196e-03	3.284980e+00
2.396106650714798e-03	3.280765e+00
2.398036825357401e-03	3.276325e+00
2.399967000000003e-03	3.271657e+00
2.399968000000003e-03	3.271655e+00
2.400000000000000e-03	3.271576e+00
2.400000100000000e-03	3.271576e+00
2.400000300000000e-03	3.271575e+00
2.400000600000000e-03	3.271574e+00
2.400001000000000e-03	3.271574e+00
2.401447521785969e-03	3.268372e+00
2.402894043571939e-03	3.265609e+00
2.404340565357909e-03	3.263284e+00
2.405787087143878e-03	3.261398e+00
2.407233608929848e-03	3.259949e+00
2.408680130715818e-03	3.258939e+00
2.410126652501787e-03	3.258367e+00
2.415009465001787e-03	3.258668e+00
2.419892277501787e-03	3.262995e+00
2.420979237858675e-03	3.264422e+00
2.422066198215562e-03	3.266112e+00
2.423153158572450e-03	3.268064e+00
2.424240118929338e-03	3.270279e+00
2.425327079286225e-03	3.272756e+00
2.426414039643113e-03	3.275496e+00
2.427501000000000e-03	3.278498e+00
2.427501300000000e-03	3.278498e+00
2.427501600000000e-03	3.278499e+00
2.427502000000000e-03	3.278500e+00
2.432436245000255e-03	3.290680e+00
2.437370490000511e-03	3.300880e+00
2.442304735000766e-03	3.309099e+00
2.447238980001021e-03	3.315338e+00
2.452173225001276e-03	3.319597e+00
2.457107470001532e-03	3.321875e+00
2.462041715001787e-03	3.322172e+00
2.466924527501787e-03	3.320850e+00
2.471807340001787e-03	3.317862e+00
2.476690152501787e-03	3.313273e+00
2.481572965001787e-03	3.307148e+00
2.486455777501787e-03	3.299549e+00
2.488390666430103e-03	3.296231e+00
2.490325555358419e-03	3.292687e+00
2.492260444286735e-03	3.288915e+00
2.494195333215051e-03	3.284916e+00
2.496130222143368e-03	3.280690e+00
2.498065111071684e-03	3.276236e+00
2.500000000000000e-03	3.271555e+00
2.500000100000000e-03	3.271555e+00
2.500000300000000e-03	3.271554e+00
2.500000600000000e-03	3.271554e+00
2.500001000000000e-03	3.271553e+00
2.501447521785969e-03	3.268352e+00
2.502894043571939e-03	3.265590e+00
2.504340565357909e-03	3.263265e+00
2.505787087143879e-03	3.261379e+00
2.507233608929848e-03	3.259932e+00
2.508680130715818e-03	3.258922e+00
2.510126652501788e-03	3.258350e+00
2.515009465001787e-03	3.258654e+00
2.519892277501787e-03	3.262981e+00
2.520979237858675e-03	3.264410e+00
2.522066198215562e-03	3.266100e+00
2.523153158572450e-03	3.268053e+00
2.524240118929337e-03	3.270268e+00
2.525327079286225e-03	3.272745e+00
2.526414039643112e-03	3.275485e+00
2.527501000000000e-03	3.278487e+00
2.527501300000000e-03	3.278488e+00
2.527501600000000e-03	3.278489e+00
2.527502000000000e-03	3.278490e+00
2.532436245000255e-03	3.290672e+00
2.537370490000511e-03	3.300873e+00
2.542304735000766e-03	3.309094e+00
2.547238980001021e-03	3.315334e+00
2.552173225001276e-03	3.319594e+00
2.557107470001532e-03	3.321874e+00
2.562041715001787e-03	3.322173e+00
2.566924527501787e-03	3.320852e+00
2.571807340001787e-03	3.317865e+00
2.576690152501787e-03	3.313277e+00
2.581572965001787e-03	3.307153e+00
2.586455777501787e-03	3.299555e+00
2.588390666430103e-03	3.296238e+00
2.590325555358419e-03	3.292694e+00
2.592260444286735e-03	3.288923e+00
2.594195333215051e-03	3.284924e+00
2.596130222143367e-03	3.280698e+00
2.598065111071684e-03	3.276245e+00
2.600000000000000e-03	3.271564e+00
2.600000100000000e-03	3.271564e+00
2.600000300000000e-03	3.271564e+00
2.600000600000000e-03	3.271563e+00
2.600001000000000e-03	3.271562e+00
2.601447521785969e-03	3.268361e+00
2.602894043571939e-03	3.265599e+00
2.604340565357909e-03	3.263275e+00
2.605787087143879e-03	3.261389e+00
2.607233608929848e-03	3.259942e+00
2.608680130715818e-03	3.258932e+00
2.610126652501787e-03	3.258361e+00
2.615009465001787e-03	3.258666e+00
2.619892277501787e-03	3.262994e+00
2.620979237858675e-03	3.264423e+00
2.622066198215562e-03	3.266113e+00
2.623153158572450e-03	3.268066e+00
2.624240118929338e-03	3.270281e+00
2.625327079286225e-03	3.272759e+00
2.626414039643113e-03	3.275499e+00
2.627501000000000e-03	3.278501e+00
2.627501300000001e-03	3.278502e+00
2.627501600000000e-03	3.278503e+00
2.627502000000000e-03	3.278504e+00
2.632436245000255e-03	3.290687e+00
2.637370490000511e-03	3.300889e+00
2.642304735000766e-03	3.309110e+00
2.647238980001021e-03	3.315351e+00
2.652173225001277e-03	3.319611e+00
2.657107470001532e-03	3.321891e+00
2.662041715001787e-03	3.322191e+00
2.666924527501787e-03	3.320870e+00
2.671807340001787e-03	3.317884e+00
2.676690152501787e-03	3.313297e+00
2.681572965001787e-03	3.307173e+00
2.686455777501787e-03	3.299575e+00
2.688390666430103e-03	3.296259e+00
2.690325555358419e-03	3.292715e+00
2.692260444286736e-03	3.288944e+00
2.694195333215051e-03	3.284945e+00
2.696130222143368e-03	3.280719e+00
2.698065111071684e-03	3.276266e+00
2.700000000000000e-03	3.271586e+00
2.700000100000000e-03	3.271585e+00
2.700000300000000e-03	3.271585e+00
2.700000600000000e-03	3.271584e+00
2.700001000000000e-03	3.271583e+00
2.701447521785970e-03	3.268383e+00
2.702894043571939e-03	3.265621e+00
2.704340565357909e-03	3.263297e+00
2.705787087143879e-03	3.261411e+00
2.707233608929848e-03	3.259964e+00
2.708680130715818e-03	3.258954e+00
2.710126652501788e-03	3.258383e+00
2.715009465001788e-03	3.258688e+00
2.719892277501787e-03	3.263017e+00
2.720979237858675e-03	3.264445e+00
2.722066198215562e-03	3.266136e+00
2.723153158572450e-03	3.268089e+00
2.724240118929337e-03	3.270304e+00
2.725327079286225e-03	3.272782e+00
2.726414039643112e-03	3.275522e+00
2.727501000000000e-03	3.278524e+00
2.727501300000000e-03	3.278525e+00
2.727501600000000e-03	3.278526e+00
2.727502000000000e-03	3.278527e+00
2.732436245000255e-03	3.290710e+00
2.737370490000511e-03	3.300912e+00
2.742304735000766e-03	3.309133e+00
2.747238980001021e-03	3.315374e+00
2.752173225001276e-03	3.319635e+00
2.757107470001532e-03	3.321915e+00
2.762041715001787e-03	3.322214e+00
2.766924527501787e-03	3.320894e+00
2.771807340001787e-03	3.317908e+00
2.776690152501787e-03	3.313321e+00
2.781572965001787e-03	3.307197e+00
2.786455777501787e-03	3.299599e+00
2.788390666430103e-03	3.296282e+00
2.790325555358419e-03	3.292738e+00
2.792260444286735e-03	3.288967e+00
2.794195333215051e-03	3.284969e+00
2.796130222143367e-03	3.280743e+00
2.798065111071684e-03	3.276290e+00
2.800000000000000e-03	3.271609e+00
2.800000100000000e-03	3.271609e+00
2.800000300000000e-03	3.271609e+00
2.800000600000000e-03	3.271608e+00
2.800001000000000e-03	3.271607e+00
2.801447521785969e-03	3.268406e+00
2.802894043571939e-03	3.265644e+00
2.804340565357909e-03	3.263320e+00
2.805787087143879e-03	3.261435e+00
2.807233608929848e-03	3.259987e+00
2.808680130715818e-03	3.258978e+00
2.810126652501787e-03	3.258407e+00
2.815009465001787e-03	3.258711e+00
2.819892277501787e-03	3.263040e+00
2.820979237858675e-03	3.264468e+00
2.822066198215562e-03	3.266159e+00
2.823153158572450e-03	3.268112e+00
2.824240118929337e-03	3.270327e+00
2.825327079286225e-03	3.272805e+00
2.826414039643112e-03	3.275545e+00
2.827501000000000e-03	3.278547e+00
2.827501300000000e-03	3.278548e+00
2.827501600000000e-03	3.278549e+00
2.827502000000000e-03	3.278550e+00
2.832436245000255e-03	3.290733e+00
2.837370490000511e-03	3.300935e+00
2.842304735000766e-03	3.309156e+00
2.847238980001021e-03	3.315397e+00
2.852173225001276e-03	3.319658e+00
2.857107470001532e-03	3.321937e+00
2.862041715001787e-03	3.322237e+00
2.866924527501787e-03	3.320916e+00
2.871807340001787e-03	3.317930e+00
2.876690152501787e-03	3.313343e+00
2.881572965001787e-03	3.307219e+00
2.886455777501786e-03	3.299621e+00
2.888390666430103e-03	3.296304e+00
2.890325555358419e-03	3.292760e+00
2.892260444286735e-03	3.288989e+00
2.894195333215051e-03	3.284990e+00
2.896130222143367e-03	3.280764e+00
2.898065111071684e-03	3.276311e+00
2.900000000000000e-03	3.271630e+00
2.900000100000000e-03	3.271630e+00
2.900000300000000e-03	3.271630e+00
2.900000600000000e-03	3.271629e+00
2.900001000000000e-03	3.271628e+00
2.901447521785969e-03	3.268428e+00
2.902894043571939e-03	3.265666e+00
2.904340565357909e-03	3.263342e+00
2.905787087143878e-03	3.261456e+00
2.907233608929848e-03	3.260008e+00
2.908680130715818e-03	3.258999e+00
2.910126652501787e-03	3.258427e+00
2.915009465001787e-03	3.258732e+00
2.919892277501787e-03	3.263060e+00
2.920979237858675e-03	3.264488e+00
2.922066198215562e-03	3.266179e+00
2.923153158572450e-03	3.268132e+00
2.924240118929338e-03	3.270347e+00
2.925327079286225e-03	3.272825e+00
2.926414039643113e-03	3.275565e+00
2.927501000000000e-03	3.278567e+00
2.927501300000000e-03	3.278568e+00
2.927501600000000e-03	3.278569e+00
2.927502000000000e-03	3.278570e+00
2.932436245000255e-03	3.290752e+00
2.937370490000511e-03	3.300954e+00
2.942304735000766e-03	3.309176e+00
2.947238980001021e-03	3.315416e+00
2.952173225001277e-03	3.319677e+00
2.957107470001532e-03	3.321956e+00
2.962041715001787e-03	3.322255e+00
2.966924527501787e-03	3.320934e+00
2.971807340001787e-03	3.317948e+00
2.976690152501787e-03	3.313361e+00
2.981572965001787e-03	3.307237e+00
2.986455777501787e-03	3.299638e+00
2.988382523572960e-03	3.296336e+00
2.990309269644133e-03	3.292809e+00
2.992236015715307e-03	3.289055e+00
2.994162761786480e-03	3.285077e+00
2.996089507857653e-03	3.280873e+00
2.998016253928826e-03	3.276443e+00
2.999943000000000e-03	3.271788e+00
2.999951000000000e-03	3.271768e+00
3.000000000000000e-03	3.271647e+00
3.000000100000000e-03	3.271647e+00
3.000000300000000e-03	3.271646e+00
3.000000600000000e-03	3.271646e+00
3.000001000000000e-03	3.271645e+00
3.001447521785969e-03	3.268444e+00
3.002894043571939e-03	3.265682e+00
3.004340565357909e-03	3.263358e+00
3.005787087143879e-03	3.261472e+00
3.007233608929848e-03	3.260024e+00
3.008680130715818e-03	3.259015e+00
3.010126652501788e-03	3.258444e+00
3.015009465001787e-03	3.258748e+00
3.019892277501787e-03	3.263076e+00
3.020979237858675e-03	3.264505e+00
3.022066198215562e-03	3.266195e+00
3.023153158572450e-03	3.268148e+00
3.024240118929337e-03	3.270363e+00
3.025327079286225e-03	3.272841e+00
3.026414039643112e-03	3.275581e+00
3.027501000000000e-03	3.278583e+00
3.027501300000000e-03	3.278584e+00
3.027501600000000e-03	3.278584e+00
3.027502000000000e-03	3.278586e+00
3.032436245000255e-03	3.290768e+00
3.037370490000511e-03	3.300969e+00
3.042304735000766e-03	3.309191e+00
3.047238980001021e-03	3.315431e+00
3.052173225001276e-03	3.319691e+00
3.057107470001532e-03	3.321971e+00
3.062041715001787e-03	3.322269e+00
3.066924527501787e-03	3.320948e+00
3.071807340001787e-03	3.317961e+00
3.076690152501787e-03	3.313374e+00
3.081572965001787e-03	3.307250e+00
3.086455777501787e-03	3.299651e+00
3.088390666430103e-03	3.296334e+00
3.090325555358419e-03	3.292790e+00
3.092260444286735e-03	3.289019e+00
3.094195333215051e-03	3.285020e+00
3.096130222143367e-03	3.280794e+00
3.098065111071684e-03	3.276340e+00
3.100000000000000e-03	3.271660e+00
3.100000100000000e-03	3.271659e+00
3.100000300000000e-03	3.271659e+00
3.100000600000000e-03	3.271658e+00
3.100001000000000e-03	3.271657e+00
3.101447521785969e-03	3.268457e+00
3.102894043571939e-03	3.265694e+00
3.104340565357909e-03	3.263370e+00
3.105787087143879e-03	3.261484e+00
3.107233608929848e-03	3.260037e+00
3.108680130715818e-03	3.259027e+00
3.110126652501787e-03	3.258456e+00
3.115009465001787e-03	3.258759e+00
3.119892277501787e-03	3.263088e+00
3.120979237858675e-03	3.264516e+00
3.122066198215562e-03	3.266207e+00
3.123153158572450e-03	3.268159e+00
3.124240118929338e-03	3.270375e+00
3.125327079286225e-03	3.272852e+00
3.126414039643113e-03	3.275592e+00
3.127501000000000e-03	3.278594e+00
3.127501300000001e-03	3.278595e+00
3.127501600000000e-03	3.278596e+00
3.127502000000000e-03	3.278597e+00
3.132436245000255e-03	3.290779e+00
3.137370490000511e-03	3.300980e+00
3.142304735000766e-03	3.309201e+00
3.147238980001021e-03	3.315442e+00
3.152173225001277e-03	3.319701e+00
3.157107470001532e-03	3.321981e+00
3.162041715001787e-03	3.322279e+00
3.166924527501787e-03	3.320958e+00
3.171807340001787e-03	3.317971e+00
3.176690152501787e-03	3.313383e+00
3.181572965001787e-03	3.307259e+00
3.186455777501787e-03	3.299660e+00
3.188390666430103e-03	3.296343e+00
3.190325555358419e-03	3.292799e+00
3.192260444286736e-03	3.289027e+00
3.194195333215051e-03	3.285029e+00
3.196130222143368e-03	3.280802e+00
3.198065111071684e-03	3.276349e+00
3.200000000000000e-03	3.271668e+00
3.200000100000000e-03	3.271668e+00
3.200000300000000e-03	3.271667e+00
3.200000600000000e-03	3.271667e+00
3.200001000000000e-03	3.271666e+00
3.201447521785970e-03	3.268465e+00
3.202894043571939e-03	3.265703e+00
3.204340565357909e-03	3.263378e+00
3.205787087143879e-03	3.261492e+00
3.207233608929848e-03	3.260045e+00
3.208680130715818e-03	3.259035e+00
3.210126652501788e-03	3.258464e+00
3.215009465001788e-03	3.258768e+00
3.219892277501787e-03	3.263096e+00
3.220979237858675e-03	3.264524e+00
3.222066198215562e-03	3.266214e+00
3.223153158572450e-03	3.268167e+00
3.224240118929337e-03	3.270382e+00
3.225327079286225e-03	3.272860e+00
3.226414039643113e-03	3.275599e+00
3.227501000000000e-03	3.278602e+00
3.227501300000000e-03	3.278603e+00
3.227501600000000e-03	3.278603e+00
3.227502000000000e-03	3.278605e+00
3.232436245000255e-03	3.290786e+00
3.237370490000511e-03	3.300988e+00
3.242304735000766e-03	3.309208e+00
3.247238980001021e-03	3.315449e+00
3.252173225001276e-03	3.319708e+00
3.257107470001532e-03	3.321987e+00
3.262041715001787e-03	3.322286e+00
3.266924527501787e-03	3.320965e+00
3.271807340001787e-03	3.317977e+00
3.276690152501787e-03	3.313390e+00
3.281572965001787e-03	3.307265e+00
3.286455777501787e-03	3.299666e+00
3.288390666430103e-03	3.296349e+00
3.290325555358419e-03	3.292805e+00
3.292260444286735e-03	3.289033e+00
3.294195333215051e-03	3.285034e+00
3.296130222143367e-03	3.280808e+00
3.298065111071684e-03	3.276355e+00
3.300000000000000e-03	3.271674e+00
3.300000100000000e-03	3.271673e+00
3.300000300000000e-03	3.271673e+00
3.300000600000000e-03	3.271672e+00
3.300001000000000e-03	3.271671e+00
3.301447521785969e-03	3.268471e+00
3.302894043571939e-03	3.265708e+00
3.304340565357909e-03	3.263384e+00
3.305787087143879e-03	3.261498e+00
3.307233608929848e-03	3.260050e+00
3.308680130715818e-03	3.259041e+00
3.310126652501787e-03	3.258469e+00
3.315009465001787e-03	3.258773e+00
3.319892277501787e-03	3.263101e+00
3.320979237858675e-03	3.264529e+00
3.322066198215562e-03	3.266219e+00
3.323153158572450e-03	3.268172e+00
3.324240118929337e-03	3.270387e+00
3.325327079286225e-03	3.272865e+00
3.326414039643112e-03	3.275604e+00
3.327501000000000e-03	3.278607e+00
3.327501300000000e-03	3.278607e+00
3.327501600000000e-03	3.278608e+00
3.327502000000000e-03	3.278609e+00
3.332436245000255e-03	3.290791e+00
3.337370490000511e-03	3.300992e+00
3.342304735000766e-03	3.309213e+00
3.347238980001021e-03	3.315453e+00
3.352173225001276e-03	3.319713e+00
3.357107470001532e-03	3.321992e+00
3.362041715001787e-03	3.322290e+00
3.366924527501787e-03	3.320969e+00
3.371807340001787e-03	3.317981e+00
3.376690152501787e-03	3.313393e+00
3.381572965001787e-03	3.307269e+00
3.386455777501786e-03	3.299670e+00
3.388390666430103e-03	3.296353e+00
3.390325555358419e-03	3.292808e+00
3.392260444286735e-03	3.289037e+00
3.394195333215051e-03	3.285038e+00
3.396130222143367e-03	3.280812e+00
3.398065111071684e-03	3.276358e+00
3.400000000000000e-03	3.271677e+00
3.400000100000000e-03	3.271677e+00
3.400000300000000e-03	3.271676e+00
3.400000600000000e-03	3.271676e+00
